"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O980","2020-03-03 21:00:00","18.000","8.000","1.800","22.600","0.750","1016.800","","0.000","-99.000","-99.000","-99.000","29.100","","16.500",""
"C0T9I0","2020-03-03 21:00:00","152.000","0.000","0.000","19.000","0.840","1003.900","","3.000","-99.000","-99.000","-99.000","22.600","","15.800",""
"C0V760","2020-03-03 21:00:00","30.000","40.000","1.400","24.300","0.630","1014.800","","0.000","-99.000","-99.000","-99.000","28.500","","18.400",""
"C0AG90","2020-03-03 21:00:00","25.000","100.000","1.800","20.500","0.810","1017.400","","0.000","-99.000","-99.000","-99.000","24.000","","17.200",""
"C0R570","2020-03-03 21:00:00","37.000","56.000","1.200","24.200","0.720","1012.400","","0.000","-99.000","-99.000","-99.000","28.300","","18.800",""
"C0O900","2020-03-03 21:00:00","9.000","2.000","2.800","22.500","0.930","1016.900","","0.000","-99.000","-99.000","-99.000","27.800","","16.800",""
"C0AD00","2020-03-03 21:00:00","86.000","96.000","1.500","19.700","0.850","1010.100","","0.000","-99.000","-99.000","-99.000","22.400","","16.200",""
"C0V700","2020-03-03 21:00:00","24.000","26.000","0.900","25.000","0.600","1014.000","","0.000","-99.000","-99.000","-99.000","27.300","","19.700",""
"C0AH00","2020-03-03 21:00:00","38.000","65.000","1.200","19.600","0.930","1015.600","","0.000","-99.000","-99.000","-99.000","21.900","","15.700",""
"C0X080","2020-03-03 21:00:00","2.000","4.000","2.300","21.900","0.770","1017.700","","0.000","-99.000","-99.000","-99.000","28.500","","16.600",""
"C0G910","2020-03-03 21:00:00","42.000","352.000","4.800","20.900","0.850","1014.400","","0.000","-99.000","-99.000","-99.000","25.600","","15.700",""
"C0I480","2020-03-03 21:00:00","2165.000","316.000","0.300","9.300","0.910","791.800","","0.000","-99.000","-99.000","-99.000","14.800","","4.500",""
"C0A860","2020-03-03 21:00:00","362.000","11.000","0.600","16.500","1.000","978.600","","0.500","-99.000","-99.000","-99.000","19.000","","13.200",""
"C0U940","2020-03-03 21:00:00","25.000","232.000","1.100","19.100","0.930","1018.800","","1.000","-99.000","-99.000","-99.000","22.600","","14.800",""
"C0S970","2020-03-03 21:00:00","19.000","315.000","0.900","21.200","0.840","1017.600","","0.000","-99.000","-99.000","-99.000","23.600","","18.800",""
"C0V260","2020-03-03 21:00:00","126.000","0.000","0.100","22.700","0.720","1003.400","","0.000","-99.000","-99.000","-99.000","30.600","","17.100",""
"C0H990","2020-03-03 21:00:00","3076.000","224.000","3.600","2.600","0.970","707.800","","0.000","-99.000","-99.000","-99.000","11.800","","2.600",""
"C0F9K0","2020-03-03 21:00:00","30.000","31.000","1.900","20.300","0.860","1014.000","","0.000","-99.000","-99.000","-99.000","22.500","","15.900",""
"C0AH90","2020-03-03 21:00:00","660.000","0.000","0.000","14.800","0.990","948.300","","1.000","-99.000","-99.000","-99.000","17.500","","11.800",""
"C0W150","2020-03-03 21:00:00","42.000","68.000","3.700","16.200","0.830","1016.100","","0.000","-99.000","-99.000","-99.000","19.800","","14.600",""
"C0F000","2020-03-03 21:00:00","273.000","17.000","2.400","18.200","0.990","984.900","","0.000","-99.000","-99.000","-99.000","23.700","","14.300",""
"C0K410","2020-03-03 21:00:00","20.000","10.000","2.800","21.000","0.830","1015.200","","0.000","-99.000","-99.000","-99.000","26.000","","16.400",""
"C0R140","2020-03-03 21:00:00","740.000","331.000","1.000","17.700","0.870","937.100","","0.000","-99.000","-99.000","-99.000","23.600","","14.100",""
"C0V800","2020-03-03 21:00:00","256.000","33.000","0.500","22.500","0.740","987.100","","0.000","-99.000","-99.000","-99.000","28.700","","18.400",""
"C0S830","2020-03-03 21:00:00","288.000","335.000","1.000","19.300","0.850","989.000","","0.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0S920","2020-03-03 21:00:00","98.000","315.000","1.200","20.300","0.900","1003.900","","0.000","-99.000","-99.000","-99.000","23.300","","16.500",""
"C0V640","2020-03-03 21:00:00","35.000","3.000","2.100","24.100","0.680","1013.600","","0.000","-99.000","-99.000","-99.000","28.300","","17.500",""
"C0AH80","2020-03-03 21:00:00","68.000","62.000","1.200","19.200","0.880","1011.400","","0.000","-99.000","-99.000","-99.000","23.300","","15.600",""
"C0K250","2020-03-03 21:00:00","12.000","12.000","1.600","20.800","0.870","1017.300","","0.000","-99.000","-99.000","-99.000","26.900","","15.200",""
"C0R840","2020-03-03 21:00:00","536.000","48.000","5.600","17.400","-99.000","957.700","","0.000","-99.000","-99.000","-99.000","20.200","","15.300",""
"C0I410","2020-03-03 21:00:00","180.000","29.000","1.500","21.900","0.710","997.200","","0.000","-99.000","-99.000","-99.000","27.400","","16.300",""
"C0M410","2020-03-03 21:00:00","245.000","346.000","0.800","20.700","0.710","985.900","","0.000","-99.000","-99.000","-99.000","29.100","","16.500",""
"C0F9Z0","2020-03-03 21:00:00","3193.000","197.000","3.200","2.900","0.740","697.600","","0.000","-99.000","-99.000","-99.000","13.600","","2.600",""
"C0G810","2020-03-03 21:00:00","26.000","353.000","1.900","21.500","0.830","1015.100","","0.000","-99.000","-99.000","-99.000","27.000","","16.700",""
"C0U650","2020-03-03 21:00:00","442.000","271.000","1.200","16.500","0.900","970.500","","0.000","-99.000","-99.000","-99.000","21.300","","12.700",""
"C0D660","2020-03-03 21:00:00","65.000","62.000","1.000","19.800","0.810","1011.700","","0.000","-99.000","-99.000","-99.000","23.800","","15.800",""
"C0E540","2020-03-03 21:00:00","32.000","61.000","2.000","19.700","0.850","1015.800","","0.000","-99.000","-99.000","-99.000","24.100","","13.600",""
"C0W170","2020-03-03 21:00:00","42.000","32.000","9.300","11.100","0.930","1016.100","","0.000","15.300","40.000","","12.900","","11.100",""
"C0Z150","2020-03-03 21:00:00","27.000","0.000","0.000","19.100","0.990","1018.200","","0.000","-99.000","-99.000","-99.000","22.000","","17.700",""
"C0S840","2020-03-03 21:00:00","22.000","322.000","1.000","21.800","0.820","1018.900","","0.000","-99.000","-99.000","-99.000","24.900","","19.500",""
"C0H9A0","2020-03-03 21:00:00","1595.000","270.000","0.400","12.200","0.930","849.900","","0.000","-99.000","-99.000","-99.000","20.900","","8.900",""
"C0Z300","2020-03-03 21:00:00","182.000","60.000","0.600","19.600","0.990","1000.800","","0.000","-99.000","-99.000","-99.000","24.100","","15.600",""
"C0G730","2020-03-03 21:00:00","27.000","12.000","4.900","20.600","0.920","1016.300","","0.000","-99.000","-99.000","-99.000","24.900","","15.600",""
"C0V730","2020-03-03 21:00:00","33.000","359.000","0.700","25.200","0.560","1014.400","","0.000","-99.000","-99.000","-99.000","28.000","","19.300",""
"C0SA00","2020-03-03 21:00:00","466.000","0.000","0.000","17.300","1.000","966.700","","0.000","-99.000","-99.000","-99.000","22.200","","14.100",""
"C0S900","2020-03-03 21:00:00","27.000","68.000","3.300","23.200","0.760","1016.800","","0.000","9.800","76.000","","24.600","","21.800",""
"C0C480","2020-03-03 21:00:00","105.000","119.000","0.800","19.900","0.760","1007.300","","0.000","-99.000","-99.000","-99.000","25.500","","16.000",""
"C0V720","2020-03-03 21:00:00","15.000","240.000","1.700","25.300","0.650","1016.100","","0.000","-99.000","-99.000","-99.000","26.800","","20.400",""
"C0UA60","2020-03-03 21:00:00","566.000","167.000","1.100","15.700","0.990","955.700","","0.500","-99.000","-99.000","-99.000","19.600","","12.900",""
"C0A980","2020-03-03 21:00:00","11.000","157.000","1.300","20.700","0.710","1019.200","","0.000","-99.000","-99.000","-99.000","25.300","","17.000",""
"C0C670","2020-03-03 21:00:00","250.000","49.000","1.400","18.000","0.830","991.000","","0.000","-99.000","-99.000","-99.000","21.400","","14.100",""
"C0K550","2020-03-03 21:00:00","15.000","2.000","2.400","21.300","0.820","1017.000","","0.000","-99.000","-99.000","-99.000","26.300","","16.300",""
"C0R350","2020-03-03 21:00:00","35.000","62.000","5.100","23.400","0.740","1014.000","","0.000","-99.000","-99.000","-99.000","25.500","","20.900",""
"C0T9F0","2020-03-03 21:00:00","251.000","18.000","0.300","17.900","0.910","991.700","","0.000","-99.000","-99.000","-99.000","24.700","","15.900",""
"C0D390","2020-03-03 21:00:00","146.000","0.000","0.000","19.200","0.830","1000.900","","0.000","-99.000","-99.000","-99.000","24.500","","13.700",""
"C0E430","2020-03-03 21:00:00","258.000","0.000","0.000","18.000","0.860","992.900","","0.000","-99.000","-99.000","-99.000","23.300","","12.500",""
"C0O990","2020-03-03 21:00:00","18.000","360.000","1.500","23.000","0.750","1015.300","","0.000","-99.000","-99.000","-99.000","28.300","","17.100",""
"CM0010","2020-03-03 21:00:00","68.000","41.000","2.500","19.400","0.780","1012.800","","0.000","-99.000","-99.000","-99.000","22.800","","16.300",""
"C0K500","2020-03-03 21:00:00","12.000","11.000","2.900","21.000","0.870","1016.000","","0.000","-99.000","-99.000","-99.000","25.900","","16.100",""
"C0X260","2020-03-03 21:00:00","39.000","357.000","1.900","21.400","0.840","1014.100","","0.000","-99.000","-99.000","-99.000","26.800","","16.200",""
"C0ACA0","2020-03-03 21:00:00","25.000","0.000","0.000","20.300","0.780","1015.900","","0.000","-99.000","-99.000","-99.000","24.000","","16.600",""
"C0X180","2020-03-03 21:00:00","62.000","349.000","1.400","22.500","0.790","1010.100","","0.000","-99.000","-99.000","-99.000","27.800","","16.500",""
"C0F930","2020-03-03 21:00:00","100.000","8.000","0.700","20.200","0.910","1006.800","","0.000","-99.000","-99.000","-99.000","25.600","","15.200",""
"C0I010","2020-03-03 21:00:00","1562.000","166.000","1.400","12.500","0.870","852.200","","0.000","-99.000","-99.000","-99.000","20.500","","9.900",""
"C0R190","2020-03-03 21:00:00","32.000","151.000","0.800","24.100","0.740","1013.500","","0.000","-99.000","-99.000","-99.000","28.600","","18.000",""
"C0E420","2020-03-03 21:00:00","19.000","0.000","0.000","19.200","0.830","1015.000","","0.000","-99.000","-99.000","-99.000","23.500","","14.000",""
"C0I460","2020-03-03 21:00:00","110.000","27.000","2.800","21.900","0.750","1005.800","","0.000","-99.000","-99.000","-99.000","26.900","","17.000",""
"C0A9F0","2020-03-03 21:00:00","35.000","89.000","2.200","20.600","0.820","1016.400","","0.000","-99.000","-99.000","-99.000","24.000","","16.600",""
"C0F9A0","2020-03-03 21:00:00","425.000","26.000","0.400","20.500","0.670","969.700","","0.000","-99.000","-99.000","-99.000","26.900","","14.800",""
"C0M760","2020-03-03 21:00:00","40.000","360.000","1.900","21.400","0.820","1013.700","","0.000","-99.000","-99.000","-99.000","27.000","","16.300",""
"C0AH70","2020-03-03 21:00:00","34.000","80.000","2.500","20.300","0.720","1016.500","","0.000","-99.000","-99.000","-99.000","23.800","","16.600",""
"C0V250","2020-03-03 21:00:00","298.000","97.000","0.500","20.900","0.740","983.300","","0.000","-99.000","-99.000","-99.000","31.000","","17.000",""
"C0U980","2020-03-03 21:00:00","573.000","106.000","0.800","15.700","1.000","956.300","","0.000","-99.000","-99.000","-99.000","19.100","","12.200",""
"C0S740","2020-03-03 21:00:00","289.000","60.000","1.000","18.600","0.930","988.500","","0.000","-99.000","-99.000","-99.000","24.300","","15.000",""
"C0A940","2020-03-03 21:00:00","49.000","0.000","0.000","18.600","0.920","1015.300","","0.000","-99.000","-99.000","-99.000","21.100","","16.100",""
"C0A920","2020-03-03 21:00:00","196.000","110.000","2.900","17.900","0.910","996.600","","0.500","-99.000","-99.000","-99.000","20.700","","14.300",""
"C0T870","2020-03-03 21:00:00","135.000","0.000","0.100","18.000","0.960","1004.900","","0.000","-99.000","-99.000","-99.000","21.700","","15.100",""
"C0O930","2020-03-03 21:00:00","69.000","0.000","0.000","22.200","0.780","1010.700","","0.000","-99.000","-99.000","-99.000","30.300","","16.000",""
"C0AI40","2020-03-03 21:00:00","37.000","74.000","2.000","21.100","0.690","1015.700","","0.000","-99.000","-99.000","-99.000","24.200","","17.200",""
"C0C460","2020-03-03 21:00:00","482.000","0.000","0.000","16.900","0.860","965.400","","0.000","-99.000","-99.000","-99.000","21.900","","12.200",""
"C0E520","2020-03-03 21:00:00","320.000","0.000","0.000","18.000","0.930","983.100","","0.000","-99.000","-99.000","-99.000","26.200","","12.100",""
"C0T9D0","2020-03-03 21:00:00","7.000","0.000","0.200","18.600","0.970","1020.500","","2.000","-99.000","-99.000","-99.000","24.100","","16.900",""
"C0I390","2020-03-03 21:00:00","1184.000","0.000","0.000","15.400","0.800","890.400","","0.000","-99.000","-99.000","-99.000","21.200","","11.200",""
"C0B020","2020-03-03 21:00:00","86.000","341.000","2.100","19.100","0.880","1009.000","","0.000","-99.000","-99.000","-99.000","21.600","","16.100",""
"CM0170","2020-03-03 21:00:00","106.000","248.000","1.900","20.500","0.880","1007.200","","0.000","-99.000","-99.000","-99.000","26.000","","15.000",""
"C0F860","2020-03-03 21:00:00","2215.000","213.000","0.800","9.900","0.900","783.900","","0.000","-99.000","-99.000","-99.000","16.900","","5.900",""
"C0U890","2020-03-03 21:00:00","116.000","243.000","0.900","19.300","0.990","1008.300","","0.000","-99.000","-99.000","-99.000","21.200","","15.100",""
"C0G800","2020-03-03 21:00:00","15.000","27.000","3.900","20.700","0.940","1016.700","","0.000","9.700","29.000","","24.500","","16.200",""
"C0F850","2020-03-03 21:00:00","379.000","97.000","0.300","18.900","0.770","974.800","","0.000","-99.000","-99.000","-99.000","25.600","","14.900",""
"C0AH50","2020-03-03 21:00:00","275.000","94.000","2.500","18.400","0.850","987.600","","0.000","-99.000","-99.000","-99.000","22.000","","14.500",""
"C0Z160","2020-03-03 21:00:00","124.000","0.000","0.200","19.300","0.870","1007.300","","0.000","-99.000","-99.000","-99.000","23.100","","16.800",""
"C0R540","2020-03-03 21:00:00","17.000","223.000","1.200","25.200","0.690","1015.400","","0.000","-99.000","-99.000","-99.000","26.200","","19.300",""
"C0K480","2020-03-03 21:00:00","56.000","7.000","2.900","20.600","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","25.600","","15.400",""
"C0H890","2020-03-03 21:00:00","440.000","0.000","0.000","19.800","0.720","967.700","","0.000","-99.000","-99.000","-99.000","26.100","","15.600",""
"C0S770","2020-03-03 21:00:00","375.000","21.000","0.500","18.000","0.980","977.000","","0.000","-99.000","-99.000","-99.000","21.800","","16.500",""
"C0X230","2020-03-03 21:00:00","29.000","359.000","2.300","21.200","0.800","1016.100","","0.000","-99.000","-99.000","-99.000","26.700","","16.000",""
"C0B010","2020-03-03 21:00:00","38.000","64.000","1.400","19.400","0.910","1013.900","","0.000","-99.000","-99.000","-99.000","22.300","","15.600",""
"C0R490","2020-03-03 21:00:00","49.000","191.000","0.300","24.200","0.660","1011.400","","0.000","-99.000","-99.000","-99.000","29.100","","18.500",""
"C0V440","2020-03-03 21:00:00","27.000","322.000","1.600","24.000","0.560","1014.000","","0.000","-99.000","-99.000","-99.000","28.800","","18.700",""
"C0SA40","2020-03-03 21:00:00","200.000","341.000","1.100","18.700","0.950","998.000","","0.000","-99.000","-99.000","-99.000","24.400","","15.200",""
"C0Z280","2020-03-03 21:00:00","224.000","0.000","0.100","18.700","0.990","996.100","","0.000","-99.000","-99.000","-99.000","23.500","","16.000",""
"C0Z070","2020-03-03 21:00:00","247.000","346.000","2.500","18.400","0.990","991.900","","0.500","-99.000","-99.000","-99.000","26.200","","15.700",""
"CM0180","2020-03-03 21:00:00","313.000","117.000","0.300","22.200","0.690","983.000","","0.000","-99.000","-99.000","-99.000","29.600","","17.300",""
"C0T9N0","2020-03-03 21:00:00","261.000","44.000","0.800","19.000","0.920","991.000","","0.000","-99.000","-99.000","-99.000","24.700","","15.500",""
"C0K470","2020-03-03 21:00:00","97.000","311.000","1.000","21.000","0.920","1006.900","","0.000","-99.000","-99.000","-99.000","26.800","","14.500",""
"C0R720","2020-03-03 21:00:00","214.000","358.000","6.200","20.300","0.900","994.600","","0.000","-99.000","-99.000","-99.000","22.900","","18.700",""
"C0V650","2020-03-03 21:00:00","28.000","9.000","1.900","24.000","0.620","1016.500","","0.000","-99.000","-99.000","-99.000","26.200","","17.900",""
"C0H9C0","2020-03-03 21:00:00","3402.000","270.000","0.600","1.000","0.930","677.700","","0.000","-99.000","-99.000","-99.000","9.100","","0.700",""
"C0U780","2020-03-03 21:00:00","15.000","231.000","0.800","20.000","0.990","1019.300","","0.000","-99.000","-99.000","-99.000","21.800","","15.200",""
"C0U760","2020-03-03 21:00:00","22.000","0.000","0.000","18.600","0.990","1019.800","","0.000","-99.000","-99.000","-99.000","22.200","","15.800",""
"C0X290","2020-03-03 21:00:00","10.000","16.000","4.800","21.900","0.820","1017.000","","0.000","-99.000","-99.000","-99.000","24.300","","17.600",""
"C0E830","2020-03-03 21:00:00","37.000","55.000","1.900","19.900","0.830","1014.500","","0.000","-99.000","-99.000","-99.000","22.500","","15.500",""
"C0K330","2020-03-03 21:00:00","38.000","6.000","1.200","21.100","0.890","1013.800","","0.000","-99.000","-99.000","-99.000","26.500","","15.700",""
"C0M660","2020-03-03 21:00:00","40.000","13.000","2.700","21.000","0.850","1014.200","","0.000","-99.000","-99.000","-99.000","26.100","","15.800",""
"C0D580","2020-03-03 21:00:00","120.000","0.000","0.000","17.700","0.920","1005.400","","0.000","-99.000","-99.000","-99.000","24.700","","12.000",""
"C0R640","2020-03-03 21:00:00","21.000","247.000","1.800","25.000","0.680","1016.100","","0.000","-99.000","-99.000","-99.000","25.500","","19.600",""
"C0G830","2020-03-03 21:00:00","27.000","358.000","3.600","20.800","0.950","1013.700","","0.000","-99.000","-99.000","-99.000","25.200","","15.700",""
"C0A550","2020-03-03 21:00:00","422.000","0.000","0.000","16.400","1.000","972.500","","1.000","-99.000","-99.000","-99.000","19.700","","13.100",""
"C0G750","2020-03-03 21:00:00","31.000","341.000","3.500","20.800","0.840","1015.800","","0.000","-99.000","-99.000","-99.000","25.600","","15.800",""
"C0Z270","2020-03-03 21:00:00","343.000","0.000","0.000","17.600","0.970","981.600","","0.000","-99.000","-99.000","-99.000","21.000","","15.200",""
"C0UA30","2020-03-03 21:00:00","1397.000","0.000","0.000","11.700","1.000","865.900","","0.000","-99.000","-99.000","-99.000","14.800","","7.300",""
"C0I080","2020-03-03 21:00:00","536.000","0.000","0.000","18.600","0.750","960.500","","0.000","-99.000","-99.000","-99.000","25.400","","15.900",""
"C0UA00","2020-03-03 21:00:00","392.000","0.000","0.000","17.500","0.920","976.700","","0.000","-99.000","-99.000","-99.000","24.800","","12.200",""
"C0AD40","2020-03-03 21:00:00","32.000","52.000","1.900","19.800","0.790","1015.900","","0.000","-99.000","-99.000","-99.000","23.800","","16.500",""
"C0G900","2020-03-03 21:00:00","20.000","24.000","6.100","21.400","0.880","1015.200","","0.000","-99.000","-99.000","-99.000","23.300","","17.400",""
"C0S660","2020-03-03 21:00:00","794.000","132.000","0.500","15.200","1.000","932.700","","0.000","-99.000","-99.000","-99.000","22.000","","11.900",""
"C0M640","2020-03-03 21:00:00","155.000","0.000","0.000","21.400","0.680","1000.000","","0.000","-99.000","-99.000","-99.000","26.800","","15.700",""
"C0R660","2020-03-03 21:00:00","20.000","316.000","1.700","24.300","0.730","1016.200","","0.000","-99.000","-99.000","-99.000","25.500","","18.300",""
"C0UA10","2020-03-03 21:00:00","1711.000","0.000","0.100","9.500","1.000","836.400","","0.000","-99.000","-99.000","-99.000","15.400","","5.400",""
"C0V770","2020-03-03 21:00:00","26.000","320.000","1.200","23.600","0.610","1014.500","","0.000","-99.000","-99.000","-99.000","28.500","","18.000",""
"C0E730","2020-03-03 21:00:00","26.000","77.000","0.300","20.000","0.800","1014.800","","0.000","-99.000","-99.000","-99.000","24.400","","14.200",""
"C0V810","2020-03-03 21:00:00","32.000","337.000","2.400","24.100","-99.000","1013.000","","0.000","-99.000","-99.000","-99.000","25.000","","18.400",""
"C0A9C0","2020-03-03 21:00:00","35.000","48.000","2.500","20.900","0.750","1016.000","","0.000","8.100","24.000","","24.000","","17.000",""
"C0X310","2020-03-03 21:00:00","9.000","360.000","5.900","22.400","0.770","1017.900","","0.000","-99.000","-99.000","-99.000","24.200","","17.500",""
"C0K280","2020-03-03 21:00:00","23.000","356.000","4.000","21.200","0.860","1018.000","","0.000","-99.000","-99.000","-99.000","26.400","","15.900",""
"C0M650","2020-03-03 21:00:00","20.000","358.000","3.500","21.000","0.850","1016.400","","0.000","-99.000","-99.000","-99.000","26.000","","16.300",""
"C0S910","2020-03-03 21:00:00","212.000","173.000","1.100","21.600","0.990","995.900","","0.000","8.100","182.000","","23.100","","20.300",""
"C0D570","2020-03-03 21:00:00","15.000","0.000","0.000","19.100","0.900","1017.600","","0.000","-99.000","-99.000","-99.000","24.800","","13.500",""
"C0M710","2020-03-03 21:00:00","15.000","5.000","4.100","21.300","0.830","1016.800","","0.000","-99.000","-99.000","-99.000","25.100","","17.100",""
"C0V490","2020-03-03 21:00:00","20.000","312.000","0.800","24.800","0.550","1015.600","","0.000","-99.000","-99.000","-99.000","26.700","","19.600",""
"C0E870","2020-03-03 21:00:00","34.000","47.000","0.600","19.400","0.860","1017.000","","0.000","-99.000","-99.000","-99.000","23.100","","13.700",""
"C0M800","2020-03-03 21:00:00","440.000","0.000","0.000","20.200","0.720","968.500","","0.000","-99.000","-99.000","-99.000","27.000","","16.700",""
"C0A570","2020-03-03 21:00:00","360.000","0.000","0.000","16.600","0.930","979.200","","0.000","-99.000","-99.000","-99.000","20.500","","13.300",""
"C0S790","2020-03-03 21:00:00","236.000","347.000","0.600","17.900","0.980","994.500","","0.000","-99.000","-99.000","-99.000","25.800","","15.800",""
"C0D590","2020-03-03 21:00:00","143.000","48.000","2.500","18.500","0.900","1003.700","","0.000","-99.000","-99.000","-99.000","22.600","","14.700",""
"C0U990","2020-03-03 21:00:00","31.000","256.000","1.000","19.700","0.850","1017.900","","0.500","-99.000","-99.000","-99.000","22.300","","15.300",""
"C0M700","2020-03-03 21:00:00","150.000","0.000","0.000","21.000","0.760","1001.400","","0.000","-99.000","-99.000","-99.000","27.500","","15.200",""
"C0A970","2020-03-03 21:00:00","96.000","337.000","1.500","19.100","0.990","1010.100","","0.000","-99.000","-99.000","-99.000","24.100","","16.000",""
"CM0110","2020-03-03 21:00:00","7.000","34.000","4.400","21.100","0.780","1018.100","","-99.000","10.100","37.000","","24.300","","16.800",""
"C0S940","2020-03-03 21:00:00","150.000","63.000","0.300","19.700","0.870","1002.900","","0.000","-99.000","-99.000","-99.000","24.200","","16.600",""
"C0X250","2020-03-03 21:00:00","33.000","9.000","2.500","21.600","0.840","1014.300","","0.000","-99.000","-99.000","-99.000","26.900","","16.600",""
"C0K520","2020-03-03 21:00:00","10.000","6.000","2.100","21.100","0.850","1016.400","","0.000","-99.000","-99.000","-99.000","25.700","","16.400",""
"C0Z200","2020-03-03 21:00:00","153.000","0.000","0.100","19.200","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","22.900","","16.400",""
"C0V740","2020-03-03 21:00:00","60.000","144.000","0.800","23.300","0.650","1011.800","","0.000","-99.000","-99.000","-99.000","29.000","","17.400",""
"C0V790","2020-03-03 21:00:00","410.000","247.000","2.700","21.700","0.660","970.500","","0.000","-99.000","-99.000","-99.000","28.800","","17.600",""
"C0G860","2020-03-03 21:00:00","45.000","346.000","1.500","21.600","0.780","1012.000","","0.000","-99.000","-99.000","-99.000","27.500","","16.600",""
"C0F0A0","2020-03-03 21:00:00","3587.000","184.000","3.700","2.500","0.710","664.400","","0.000","9.800","183.000","","7.300","","-1.100",""
"C0Z250","2020-03-03 21:00:00","1124.000","0.000","0.000","13.400","0.990","895.400","","0.000","-99.000","-99.000","-99.000","18.300","","11.600",""
"C0K440","2020-03-03 21:00:00","35.000","343.000","4.500","20.700","0.990","1014.600","","0.000","-99.000","-99.000","-99.000","25.200","","15.700",""
"C0T900","2020-03-03 21:00:00","160.000","0.000","0.000","17.900","0.900","1000.700","","0.000","-99.000","-99.000","-99.000","23.400","","15.500",""
"C0F9V0","2020-03-03 21:00:00","525.000","0.000","0.100","19.300","0.800","959.300","","0.000","-99.000","-99.000","-99.000","24.400","","15.000",""
"C0UA20","2020-03-03 21:00:00","2619.000","215.000","4.900","5.100","0.990","-99.000","","0.000","-99.000","-99.000","-99.000","14.600","","3.400",""
"C0M850","2020-03-03 21:00:00","695.000","0.000","0.000","18.600","0.760","939.000","","0.000","-99.000","-99.000","-99.000","26.900","","15.400",""
"C0C620","2020-03-03 21:00:00","19.000","37.000","0.400","20.000","0.830","1016.100","","0.000","-99.000","-99.000","-99.000","23.700","","16.100",""
"C0I360","2020-03-03 21:00:00","300.000","60.000","0.600","21.100","0.640","983.100","","0.000","-99.000","-99.000","-99.000","25.700","","16.000",""
"C0M810","2020-03-03 21:00:00","1354.000","213.000","0.400","14.500","0.930","870.000","","0.000","-99.000","-99.000","-99.000","19.800","","11.400",""
"C0AC80","2020-03-03 21:00:00","40.000","68.000","2.500","19.400","0.830","1015.000","","0.000","-99.000","-99.000","-99.000","22.900","","16.200",""
"CM0140","2020-03-03 21:00:00","26.000","52.000","0.700","21.200","0.760","1017.800","","0.000","-99.000","-99.000","-99.000","23.800","","18.800",""
"C0SA20","2020-03-03 21:00:00","857.000","344.000","1.800","15.000","1.000","923.900","","0.500","-99.000","-99.000","-99.000","17.000","","12.500",""
"C0K490","2020-03-03 21:00:00","91.000","25.000","0.500","21.800","0.770","1007.400","","0.000","-99.000","-99.000","-99.000","27.200","","15.400",""
"C0V820","2020-03-03 21:00:00","441.000","0.000","0.000","19.900","0.810","970.100","","0.000","-99.000","-99.000","-99.000","28.500","","16.000",""
"C0S810","2020-03-03 21:00:00","65.000","357.000","1.000","20.600","0.850","1015.200","","0.000","-99.000","-99.000","-99.000","26.700","","17.300",""
"C0R580","2020-03-03 21:00:00","10.000","241.000","1.900","24.200","0.750","1016.400","","0.000","-99.000","-99.000","-99.000","26.300","","18.900",""
"C0Z330","2020-03-03 21:00:00","488.000","352.000","0.500","17.000","0.990","966.700","","0.500","-99.000","-99.000","-99.000","23.700","","13.700",""
"C0E590","2020-03-03 21:00:00","40.000","59.000","0.800","19.100","0.910","1013.500","","0.000","-99.000","-99.000","-99.000","24.500","","13.600",""
"C0D540","2020-03-03 21:00:00","227.000","61.000","0.500","18.100","0.870","993.900","","0.000","-99.000","-99.000","-99.000","25.300","","12.300",""
"C0K420","2020-03-03 21:00:00","42.000","28.000","2.200","20.700","0.820","1013.500","","0.000","-99.000","-99.000","-99.000","26.000","","15.400",""
"C0Z180","2020-03-03 21:00:00","34.000","181.000","1.000","20.200","0.850","1016.600","","0.000","-99.000","-99.000","-99.000","22.100","","18.200",""
"C0AD10","2020-03-03 21:00:00","27.000","4.000","1.000","19.800","0.830","1016.100","","0.000","-99.000","-99.000","-99.000","22.800","","15.900",""
"C0M720","2020-03-03 21:00:00","225.000","0.000","0.000","20.900","0.710","992.000","","0.000","-99.000","-99.000","-99.000","25.800","","14.800",""
"C0V450","2020-03-03 21:00:00","51.000","205.000","1.000","24.100","0.630","1011.500","","0.000","-99.000","-99.000","-99.000","27.400","","18.800",""
"C0R280","2020-03-03 21:00:00","242.000","62.000","2.200","20.200","0.900","991.100","","0.000","8.000","38.000","","22.700","","18.300",""
"C0E610","2020-03-03 21:00:00","850.000","0.000","0.000","17.000","0.640","924.400","","0.000","-99.000","-99.000","-99.000","21.000","","12.300",""
"C0Z310","2020-03-03 21:00:00","59.000","357.000","0.800","19.500","0.990","1014.300","","0.000","-99.000","-99.000","-99.000","22.000","","17.800",""
"C0S700","2020-03-03 21:00:00","507.000","0.000","0.100","16.400","0.990","963.400","","0.500","-99.000","-99.000","-99.000","20.200","","14.200",""
